State,Municipality,Institute,Offered_places,Applications_First_Entry_Male,Applications_First_Entry_Female,Applications_First_Entry_Total,First_Entry_Male,First_Entry_Female,First_Entry_Total,Enrollment_Male,Enrollment_women,Enrollment_Total,All_Graduate_Male,All_Graduate_Female,All_Graduate,Graduate_with_Diploma_Male,Graduate_with_Diploma_Female,Graduate_with_Diploma_Total,Count,period,modality
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,CENTRO DE ESTUDIOS PROFESIONALES DEL GRIJALVA,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,24.0,6.0,8.0,14.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,CENTRO DE ESTUDIOS UNIVERSITARIOS DE CHIAPAS,60.0,29.0,24.0,53.0,23.0,20.0,43.0,83.0,90.0,173.0,5.0,6.0,11.0,7.0,12.0,19.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,CENTRO UNIVERSITARIO SAN MARCOS,50.0,20.0,20.0,40.0,15.0,12.0,27.0,23.0,22.0,45.0,6.0,8.0,14.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,COLEGIO UNIVERSITARIO VERSALLES,15.0,10.0,5.0,15.0,10.0,5.0,15.0,10.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,ESCUELA DE TRANSFORMACIÓN HUMANA CLAUDIO NARANJO,40.0,12.0,42.0,54.0,9.0,26.0,35.0,13.0,47.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,ESCUELA SUPERIOR DE EDUCACIÓN FÍSICA SAN CRISTÓBAL,40.0,8.0,14.0,22.0,8.0,14.0,22.0,35.0,37.0,72.0,11.0,14.0,25.0,6.0,4.0,10.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,INSTITUCIÓN DE ESTUDIOS SUPERIORES WILLIAMS SHAKESPEARE,20.0,4.0,3.0,7.0,2.0,3.0,5.0,5.0,11.0,16.0,1.0,6.0,7.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,INSTITUTO DE ARTES CULINARIAS PARMENTIER DE SAN CRISTÓBAL,50.0,26.0,24.0,50.0,12.0,12.0,24.0,44.0,37.0,81.0,8.0,4.0,12.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,INSTITUTO DE EDUCACIÓN SUPERIOR EN DESARROLLO HUMANO SUSTENTABLE,77.0,12.0,38.0,50.0,12.0,38.0,50.0,15.0,42.0,57.0,4.0,0.0,4.0,2.0,3.0,5.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,INSTITUTO DE ESTUDIOS SUPERIORES MANUEL JOSÉ DE ROJAS,32.0,16.0,16.0,32.0,16.0,16.0,32.0,99.0,95.0,194.0,3.0,2.0,5.0,15.0,10.0,25.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,INSTITUTO DE GASTRONOMÍA Y ARTES CULINARIAS GOURMAND,15.0,4.0,6.0,10.0,4.0,4.0,8.0,10.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,UNIVERSIDAD DE LOS ALTOS DE CHIAPAS,180.0,167.0,82.0,249.0,167.0,82.0,249.0,528.0,283.0,811.0,118.0,62.0,180.0,47.0,32.0,79.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,UNIVERSIDAD JOSÉ VASCONCELOS,90.0,31.0,44.0,75.0,26.0,37.0,63.0,104.0,103.0,207.0,26.0,32.0,58.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,UNIVERSIDAD MERIDIONAL,30.0,13.0,7.0,20.0,10.0,5.0,15.0,27.0,26.0,53.0,3.0,8.0,11.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,UNIVERSIDAD MESOAMERICANA DE SAN CRISTÓBAL,188.0,99.0,89.0,188.0,98.0,88.0,186.0,330.0,302.0,632.0,92.0,73.0,165.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,"CENTRO DE ESTUDIOS SUPERIORES DE TAPACHULA, S. C.",89.0,21.0,68.0,89.0,21.0,68.0,89.0,56.0,150.0,206.0,32.0,58.0,90.0,29.0,51.0,80.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,CENTRO DE FORMACIÓN PROFESIONAL DE CHIAPAS MAYA,70.0,16.0,16.0,32.0,9.0,9.0,18.0,9.0,9.0,18.0,5.0,10.0,15.0,14.0,9.0,23.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,CENTRO UNIVERSITARIO EN FORMACIÓN ARTÍSTICA,15.0,9.0,6.0,15.0,9.0,6.0,15.0,24.0,13.0,37.0,5.0,3.0,8.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,ESCUELA SUPERIOR DE EDUCACIÓN MUSICAL,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,8.0,0.0,8.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,INSTITUTO DE ESTUDIOS SUPERIORES ADUANALES,116.0,48.0,60.0,108.0,48.0,60.0,108.0,120.0,149.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,675.0,211.0,249.0,460.0,174.0,181.0,355.0,424.0,526.0,950.0,112.0,126.0,238.0,76.0,84.0,160.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,INSTITUTO GASTRONÓMICO DE TAPACHULA MASTER CHEF,50.0,10.0,17.0,27.0,0.0,0.0,0.0,10.0,17.0,27.0,6.0,3.0,9.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,INSTITUTO UNIVERSITARIO DE MÉXICO,200.0,37.0,120.0,157.0,19.0,93.0,112.0,79.0,243.0,322.0,17.0,18.0,35.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,INSTITUTO UNIVERSITARIO DE MÉXICO,28.0,9.0,19.0,28.0,0.0,0.0,0.0,15.0,27.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,UNIVERSIDAD CEUNI,93.0,27.0,38.0,65.0,27.0,37.0,64.0,109.0,95.0,204.0,27.0,8.0,35.0,20.0,7.0,27.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,UNIVERSIDAD DEL SOCONUSCO,60.0,46.0,58.0,104.0,43.0,39.0,82.0,158.0,147.0,305.0,18.0,7.0,25.0,2.0,1.0,3.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,UNIVERSIDAD DEL SURESTE,30.0,8.0,13.0,21.0,8.0,13.0,21.0,8.0,13.0,21.0,4.0,4.0,8.0,4.0,4.0,8.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,UNIVERSIDAD DEL TACANA,144.0,61.0,83.0,144.0,61.0,83.0,144.0,113.0,160.0,273.0,2.0,6.0,8.0,8.0,6.0,14.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,160.0,90.0,70.0,160.0,65.0,45.0,110.0,129.0,107.0,236.0,16.0,20.0,36.0,28.0,31.0,59.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,UNIVERSIDAD INTERNACIONAL DEL CONOCIMIENTO E INVESTIGACIÓN,25.0,8.0,13.0,21.0,8.0,13.0,21.0,10.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TAPACHULA,UNIVERSIDAD VALLE DEL GRIJALVA,9.0,4.0,5.0,9.0,4.0,5.0,9.0,13.0,19.0,32.0,51.0,43.0,94.0,37.0,29.0,66.0,1,2019-2020,private-onsite
CHIAPAS,TONALÁ,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,65.0,40.0,25.0,65.0,40.0,25.0,65.0,90.0,62.0,152.0,25.0,21.0,46.0,13.0,10.0,23.0,1,2019-2020,private-onsite
CHIAPAS,TONALÁ,INSTITUTO PROFESIONAL DE EMPRENDEDORES,63.0,24.0,32.0,56.0,16.0,17.0,33.0,16.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TONALÁ,UNIVERSIDAD DEL PACIFICO DE CHIAPAS,19.0,10.0,9.0,19.0,10.0,9.0,19.0,21.0,18.0,39.0,7.0,5.0,12.0,2.0,2.0,4.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,CENTRO DE ESTUDIOS EN ARTES CULINARIAS Y ENOLOGÍA,513.0,233.0,280.0,513.0,14.0,12.0,26.0,14.0,12.0,26.0,7.0,10.0,17.0,3.0,5.0,8.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,CENTRO DE ESTUDIOS PROFESIONALES DEL GRIJALVA,50.0,13.0,18.0,31.0,9.0,14.0,23.0,20.0,34.0,54.0,6.0,6.0,12.0,1.0,5.0,6.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,CENTRO DE FORMACIÓN PROFESIONAL DE CHIAPAS MAYA,159.0,51.0,61.0,112.0,51.0,61.0,112.0,157.0,152.0,309.0,56.0,65.0,121.0,48.0,47.0,95.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,CENTRO INTERNACIONAL TECNOLÓGICO DE ADIESTRAMIENTO Y ASESORAMIENTO DE AVIACIÓN CIVIL,20.0,30.0,15.0,45.0,0.0,0.0,0.0,18.0,6.0,24.0,12.0,0.0,12.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,CENTRO UNIVERSITARIO MESOAMERICANO JOAQUÍN MIGUEL GUTIÉRREZ,150.0,33.0,115.0,148.0,33.0,115.0,148.0,98.0,300.0,398.0,15.0,38.0,53.0,6.0,25.0,31.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,COLEGIO ESPAÑOL DEL SURESTE,25.0,8.0,6.0,14.0,0.0,0.0,0.0,36.0,35.0,71.0,8.0,7.0,15.0,5.0,8.0,13.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,COLEGIO EURO MEXICANO DE CHEFS SOMMELIER,20.0,10.0,10.0,20.0,10.0,10.0,20.0,15.0,12.0,27.0,3.0,2.0,5.0,3.0,2.0,5.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,COLEGIO UNIVERSITARIO VERSALLES,9.0,8.0,1.0,9.0,8.0,1.0,9.0,15.0,1.0,16.0,4.0,0.0,4.0,4.0,0.0,4.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,"ESCUELA BANCARIA Y COMERCIAL, S.C.",290.0,89.0,81.0,170.0,89.0,81.0,170.0,300.0,332.0,632.0,102.0,125.0,227.0,40.0,54.0,94.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,ESCUELA DE MECÁNICA AUTOMOTRIZ DE CHIAPAS,16.0,16.0,0.0,16.0,16.0,0.0,16.0,28.0,0.0,28.0,11.0,1.0,12.0,11.0,1.0,12.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,ESCUELA DE MEDICINA ALTERNATIVA,50.0,184.0,220.0,404.0,15.0,27.0,42.0,49.0,76.0,125.0,2.0,8.0,10.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,"ESCUELA GESTALT DE ARTE Y DISEÑO DE TUXTLA DE A.E., S.C.",42.0,26.0,13.0,39.0,26.0,13.0,39.0,45.0,22.0,67.0,4.0,7.0,11.0,8.0,8.0,16.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,FACULTAD LIBRE DE DERECHO DE CHIAPAS,80.0,29.0,22.0,51.0,24.0,20.0,44.0,74.0,71.0,145.0,13.0,12.0,25.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO CHIAPANECO DE ESTUDIOS DE POSTGRADO EN PSICOTERAPIA,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE ADMINISTRACIÓN PÚBLICA DEL ESTADO DE CHIAPAS,150.0,44.0,31.0,75.0,33.0,29.0,62.0,33.0,29.0,62.0,102.0,92.0,194.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE ESPECIALIZACIÓN Y POSGRADOS DEL SURESTE EN TUXTLA GUTIÉRREZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,4.0,1.0,5.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE ESTUDIOS SUPERIORES BENITO JUÁREZ GARCÍA,15.0,6.0,9.0,15.0,6.0,9.0,15.0,6.0,9.0,15.0,7.0,3.0,10.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,733.0,379.0,334.0,713.0,356.0,329.0,685.0,1651.0,1455.0,3106.0,417.0,386.0,803.0,290.0,270.0,560.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE ESTUDIOS SUPERIORES DEL CENTRO DE CHIAPAS,15.0,13.0,24.0,37.0,13.0,24.0,37.0,61.0,114.0,175.0,16.0,33.0,49.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE ESTUDIOS SUPERIORES RENE DESCARTES,48.0,14.0,5.0,19.0,14.0,5.0,19.0,73.0,29.0,102.0,8.0,7.0,15.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE ESTUDIOS SUPERIORES SOR JUANA INÉS DE LA CRUZ,300.0,115.0,110.0,225.0,53.0,74.0,127.0,96.0,135.0,231.0,58.0,38.0,96.0,44.0,9.0,53.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE ESTUDIOS SUPERIORES TOMAS DE AQUINO,60.0,50.0,0.0,50.0,50.0,0.0,50.0,99.0,0.0,99.0,31.0,1.0,32.0,13.0,2.0,15.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,"INSTITUTO DE ESTUDIOS UNIVERSITARIOS, A.C.",32.0,12.0,20.0,32.0,12.0,20.0,32.0,14.0,31.0,45.0,10.0,11.0,21.0,18.0,20.0,38.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE FORMACIÓN ACADÉMICA DEL CENTRO Y SURESTE,40.0,20.0,20.0,40.0,7.0,8.0,15.0,7.0,8.0,15.0,1.0,3.0,4.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE FORMACIÓN ACADÉMICA DEL CENTRO Y SURESTE,130.0,57.0,56.0,113.0,35.0,48.0,83.0,35.0,48.0,83.0,1.0,5.0,6.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO HISPANO JAIME SABINES,115.0,58.0,57.0,115.0,17.0,33.0,50.0,63.0,143.0,206.0,38.0,61.0,99.0,2.0,10.0,12.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO HUMANISTA DE PSICOTERAPIA GESTALT,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO NACIONAL DE ESTUDIOS FISCALES,40.0,18.0,14.0,32.0,15.0,13.0,28.0,34.0,31.0,65.0,4.0,7.0,11.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO PROFESIONAL DE EMPRENDEDORES,835.0,375.0,357.0,732.0,167.0,105.0,272.0,302.0,225.0,527.0,116.0,97.0,213.0,59.0,93.0,152.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO SUPERIOR DE DISEÑO DE MODAS MANIQUIE,25.0,2.0,8.0,10.0,0.0,0.0,0.0,4.0,20.0,24.0,2.0,7.0,9.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO SUPERIOR UNIVERSITARIO AMADO NERVO,150.0,77.0,98.0,175.0,14.0,96.0,110.0,366.0,530.0,896.0,82.0,150.0,232.0,30.0,50.0,80.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO TECNOLÓGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,85.0,50.0,45.0,95.0,30.0,33.0,63.0,37.0,46.0,83.0,3.0,2.0,5.0,3.0,2.0,5.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO UNIVERSITARIO PANAMERICANO,60.0,31.0,21.0,52.0,0.0,0.0,0.0,68.0,49.0,117.0,4.0,1.0,5.0,1.0,0.0,1.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD DE ESTUDIOS SUPERIORES DE TUXTLA,65.0,42.0,21.0,63.0,13.0,16.0,29.0,17.0,22.0,39.0,20.0,29.0,49.0,14.0,6.0,20.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD DEL SUR,180.0,31.0,82.0,113.0,25.0,80.0,105.0,25.0,80.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD DEL SUR,890.0,421.0,462.0,883.0,290.0,382.0,672.0,301.0,394.0,695.0,105.0,158.0,263.0,57.0,79.0,136.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD DEL VALLE DE MÉXICO,359.0,193.0,173.0,366.0,165.0,137.0,302.0,709.0,608.0,1317.0,98.0,111.0,209.0,60.0,76.0,136.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD INTERNACIONAL DEL CONOCIMIENTO E INVESTIGACIÓN,21.0,1.0,5.0,6.0,1.0,5.0,6.0,1.0,10.0,11.0,0.0,4.0,4.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD PABLO GUARDADO CHÁVEZ,800.0,319.0,481.0,800.0,319.0,481.0,800.0,902.0,1214.0,2116.0,154.0,214.0,368.0,88.0,138.0,226.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD PRIVADA DEL SUR DE MÉXICO,332.0,99.0,89.0,188.0,99.0,89.0,188.0,159.0,135.0,294.0,63.0,68.0,131.0,28.0,38.0,66.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD SAN MARCOS,115.0,63.0,52.0,115.0,63.0,52.0,115.0,158.0,130.0,288.0,42.0,43.0,85.0,19.0,16.0,35.0,1,2019-2020,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD VALLE DEL GRIJALVA,127.0,186.0,138.0,324.0,185.0,138.0,323.0,378.0,328.0,706.0,218.0,190.0,408.0,160.0,153.0,313.0,1,2019-2020,private-onsite
CHIAPAS,VENUSTIANO CARRANZA,INSTITUTO PROFESIONAL DE EMPRENDEDORES,45.0,18.0,21.0,39.0,15.0,15.0,30.0,27.0,44.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,VILLAFLORES,CENTRO DE ESTUDIOS SUPERIORES FRAILESCA,48.0,28.0,20.0,48.0,28.0,20.0,48.0,81.0,84.0,165.0,12.0,9.0,21.0,4.0,4.0,8.0,1,2019-2020,private-onsite
CHIAPAS,VILLAFLORES,CENTRO UNIVERSITARIO MESOAMERICANO JOAQUÍN MIGUEL GUTIÉRREZ,300.0,101.0,150.0,251.0,18.0,45.0,63.0,56.0,133.0,189.0,19.0,49.0,68.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,VILLAFLORES,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,48.0,7.0,6.0,13.0,3.0,5.0,8.0,13.0,24.0,37.0,6.0,8.0,14.0,2.0,6.0,8.0,1,2019-2020,private-onsite
CHIAPAS,VILLAFLORES,INSTITUTO DE ESTUDIOS SUPERIORES DEL SURESTE,214.0,79.0,135.0,214.0,79.0,135.0,214.0,177.0,277.0,454.0,57.0,76.0,133.0,33.0,44.0,77.0,1,2019-2020,private-onsite
CHIAPAS,YAJALÓN,INSTITUTO DE ESTUDIOS SUPERIORES SOR JUANA INÉS DE LA CRUZ,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,12.0,4.0,0.0,4.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIHUAHUA,ALLENDE,CENTRO CULTURAL UNIVERSITARIO,295.0,133.0,162.0,295.0,133.0,162.0,295.0,405.0,540.0,945.0,90.0,155.0,245.0,66.0,119.0,185.0,1,2019-2020,private-onsite
CHIHUAHUA,BOCOYNA,NORMAL YERMO Y PARRES,29.0,9.0,20.0,29.0,9.0,20.0,29.0,20.0,57.0,77.0,11.0,19.0,30.0,11.0,19.0,30.0,1,2019-2020,private-onsite
CHIHUAHUA,BOCOYNA,UNIVERSIDAD NOROESTE DE CHIHUAHUA,8.0,1.0,7.0,8.0,1.0,7.0,8.0,1.0,7.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,1,2019-2020,private-onsite
CHIHUAHUA,CAMARGO,CENTRO CULTURAL UNIVERSITARIO,82.0,47.0,35.0,82.0,47.0,35.0,82.0,170.0,136.0,306.0,41.0,60.0,101.0,18.0,34.0,52.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,CENTRO CULTURAL UNIVERSITARIO,227.0,101.0,126.0,227.0,101.0,126.0,227.0,302.0,444.0,746.0,39.0,57.0,96.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,CENTRO DE ESPECIALIDADES EN DESARROLLO Y EDUCACIÓN,25.0,2.0,51.0,53.0,0.0,19.0,19.0,1.0,43.0,44.0,0.0,11.0,11.0,1.0,6.0,7.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,CENTRO DE ESTUDIOS SUPERIORES DEL NORTE,20.0,1.0,10.0,11.0,0.0,6.0,6.0,6.0,20.0,26.0,2.0,5.0,7.0,0.0,8.0,8.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,CENTRO DE ESTUDIOS SUPERIORES IGNACIO ALLENDE,80.0,40.0,40.0,80.0,15.0,17.0,32.0,215.0,287.0,502.0,22.0,30.0,52.0,22.0,30.0,52.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,CENTRO DE ESTUDIOS UNIVERSITARIOS UNIVER,59.0,19.0,28.0,47.0,19.0,28.0,47.0,43.0,69.0,112.0,5.0,6.0,11.0,1.0,3.0,4.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,CENTRO DE POSGRADO Y CAPACITACIÓN MUNDO NUEVO PARRAL,20.0,5.0,7.0,12.0,5.0,5.0,10.0,12.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,CENTRO REGIONAL DE ESTUDIOS SUPERIORES PALMORE,65.0,20.0,26.0,46.0,18.0,23.0,41.0,55.0,95.0,150.0,6.0,11.0,17.0,5.0,9.0,14.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,CENTRO UNIVERSITARIO DE CHIHUAHUA,90.0,16.0,31.0,47.0,16.0,31.0,47.0,33.0,42.0,75.0,30.0,16.0,46.0,16.0,11.0,27.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,CLAUSTRO UNIVERSITARIO DE CHIHUAHUA,380.0,126.0,223.0,349.0,74.0,177.0,251.0,248.0,534.0,782.0,58.0,139.0,197.0,7.0,47.0,54.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,COLEGIO NUEVA VIZCAYA,10.0,4.0,6.0,10.0,4.0,6.0,10.0,19.0,31.0,50.0,4.0,10.0,14.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,CORPORATIVO UNIVERSITARIO DE ARQUITECTURA A.C.,100.0,25.0,25.0,50.0,2.0,1.0,3.0,16.0,11.0,27.0,9.0,3.0,12.0,0.0,1.0,1.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,ELPAC UNIVERSIDAD DE CIENCIAS DEL COMPORTAMIENTO,100.0,18.0,47.0,65.0,6.0,27.0,33.0,45.0,136.0,181.0,2.0,12.0,14.0,3.0,16.0,19.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,ESC DE PSICOLOGÍA Y PEDAGOGÍA SIGMUND FREUD,100.0,18.0,46.0,64.0,7.0,18.0,25.0,40.0,104.0,144.0,3.0,13.0,16.0,4.0,8.0,12.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,ESCUELA LIBRE DE PSICOLOGÍA A.C.,3.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,6.0,8.0,2.0,2.0,4.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,ESCUELA SUPERIOR DE COMUNICACIÓN GRAFICA,59.0,20.0,18.0,38.0,20.0,18.0,38.0,39.0,34.0,73.0,0.0,0.0,0.0,10.0,13.0,23.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,ESTUDIOS SUPERIORES DE CHIHUAHUA,140.0,15.0,70.0,85.0,15.0,70.0,85.0,77.0,241.0,318.0,6.0,21.0,27.0,6.0,21.0,27.0,1,2019-2020,private-onsite
CHIHUAHUA,CHIHUAHUA,ESTUDIOS SUPERIORES DE LA COMUNICACIÓN,40.0,17.0,17.0,34.0,17.0,17.0,34.0,53.0,82.0,135.0,4.0,9.0,13.0,0.0,0.0,0.0,1,2019-2020,private-onsite
